Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
Data Transfer TRANS,0.125,0.000158139489380134,0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,10.4.2 VCD Output File
Data Transfer MTRANS,0.125,0.000158139489380134,0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,10.4.2 VCD Output File
General Public License,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6 | 0 19 1 2 9 6 0 7,TaggedPDF-doc Part Sect Sect Sect P statement word,10.4.2 VCD Output File
Core Port List,0.125,0.000158139489380134,0 19 1 8 4 2 2 0 0 0 4 | 0 19 1 8 4 2 2 0 0 0 5 | 0 19 1 8 4 2 2 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10.4.2 VCD Output File
Register Transfer Software,0.125,0.000158139489380134,0 19 1 5 3 0 29 | 0 19 1 5 3 0 30 | 0 19 1 5 3 0 31,TaggedPDF-doc Part Sect Sect P statement word,10.4.2 VCD Output File
"Code Sourcery package,",0.125,0.000158139489380134,0 19 1 9 32 2 1 4 3 | 0 19 1 9 32 2 1 4 4 | 0 19 1 9 32 2 1 4 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.4.2 VCD Output File
Amber Core Hardware,0.125,0.000158139489380134,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10.1 Installing the Amber project
Stack Store Equivalent,0.672131147541,0.000316278978760268,0 19 1 5 15 5 0 2 0 0 | 0 19 1 5 15 5 0 2 0 1 | 0 19 1 5 15 5 0 2 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,10.1 Installing the Amber project
MII Ethernet I/F,0.125,0.000158139489380134,0 19 1 9 3 0 0 | 0 19 1 9 3 0 1 | 0 19 1 9 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
User FIRQ IRQ,0.125,0.000158139489380134,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
"Fast Interrupt request,",0.125,0.000158139489380134,0 19 1 8 4 2 2 4 3 0 0 | 0 19 1 8 4 2 2 4 3 0 1 | 0 19 1 8 4 2 2 4 3 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Core Specification May,1.0,0.002055813361941742,0 19 1 9 32 7 1 14 0 3 | 0 19 1 9 32 7 1 14 0 4 | 0 19 1 9 32 7 1 14 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Data Processing REGOP,0.125,0.000158139489380134,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1 | 0 19 1 5 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Xilinx SP605 Spartan-6,0.125,0.000158139489380134,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10 | 0 19 1 2 6 2 11,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
New Verilog Project,0.125,0.000158139489380134,0 19 1 9 32 3 3 3 0 17 | 0 19 1 9 32 3 3 3 0 18 | 0 19 1 9 32 3 3 3 0 19,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Coprocessor CORTRANS Register,0.125,0.000158139489380134,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28 | 0 19 1 5 3 0 29,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Rn shifter_operand S,0.125,0.000158139489380134,0 19 1 5 13 2 11 3 0 3 | 0 19 1 5 13 2 11 3 0 4 | 0 19 1 5 13 2 11 3 0 5,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
FIRQ IRQ >,0.125,0.000158139489380134,0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Rn EOR shifter_operand,0.125,0.000158139489380134,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Copyright Dabs Press,0.125,0.000158139489380134,0 19 1 2 7 0 13 | 0 19 1 2 7 0 14 | 0 19 1 2 7 0 15,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Single Data Transfer,0.125,0.000158139489380134,0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Ethernet MAC Verilog,0.125,0.000158139489380134,0 19 1 8 4 5 3 9 1 0 1 | 0 19 1 8 4 5 3 9 1 0 2 | 0 19 1 8 4 5 3 9 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Status Bits Part,0.125,0.000158139489380134,0 19 1 7 2 0 2 | 0 19 1 7 2 0 3 | 0 19 1 7 2 0 4,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Rn XOR shifter_operand,0.125,0.000158139489380134,0 19 1 5 13 2 2 3 0 2 | 0 19 1 5 13 2 2 3 0 3 | 0 19 1 5 13 2 2 3 0 4,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Lesser General Public,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,10.1 Installing the Amber project
REGOP Multiply MULT,0.125,0.000158139489380134,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3 | 0 19 1 5 3 0 4,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Immediate Value Encoding,0.125,0.000158139489380134,0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5 | 0 19 1 5 14 4 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Core Hardware Verification,0.125,0.000158139489380134,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10.1 Installing the Amber project
Amber Open Source,0.125,0.000158139489380134,0 19 0 0 0 | 0 19 0 0 1 | 0 19 0 0 2,TaggedPDF-doc Part H1 statement word,10.1 Installing the Amber project
GNU Lesser General,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 3 | 0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5,TaggedPDF-doc Part Sect Sect Sect P statement word,10.1 Installing the Amber project
Single Data Swap,0.125,0.000158139489380134,0 19 1 5 3 0 5 | 0 19 1 5 3 0 6 | 0 19 1 5 3 0 7,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
EOR shifter_operand S,0.125,0.000158139489380134,0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5 | 0 19 1 5 13 2 10 3 0 6,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Data Swap SWAP,0.125,0.000158139489380134,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Transfer Coprocessor Data,0.125,0.000158139489380134,0 19 1 5 3 0 22 | 0 19 1 5 3 0 23 | 0 19 1 5 3 0 24,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Undefined Instruction Interrupt,0.125,0.000158139489380134,0 19 1 9 32 5 12 8 1 0 1 | 0 19 1 9 32 5 12 8 1 0 2 | 0 19 1 9 32 5 12 8 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Transfer TRANS Block,0.125,0.000158139489380134,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Rn offset_12 B22,0.125,0.000158139489380134,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Swap SWAP Single,0.125,0.000158139489380134,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Stack Load Equivalent,0.672131147541,0.000316278978760268,0 19 1 5 15 5 0 1 0 0 | 0 19 1 5 15 5 0 1 0 1 | 0 19 1 5 15 5 0 1 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,10.1 Installing the Amber project
shifter_operand L24 =,0.125,0.000158139489380134,0 19 1 5 5 0 6 | 0 19 1 5 5 0 7 | 0 19 1 5 5 0 8,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Transfer Software Interrupt,0.125,0.000158139489380134,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Coprocessor Data COREGOP,0.125,0.000158139489380134,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Code Sourcery GNU,0.125,0.000158139489380134,0 19 1 9 32 2 6 1 22 | 0 19 1 9 32 2 6 1 23 | 0 19 1 9 32 2 6 1 24,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
LR U23 =,0.125,0.000158139489380134,0 19 1 5 5 0 13 | 0 19 1 5 5 0 14 | 0 19 1 5 5 0 15,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Xilinx Spartan-6 DDR3,0.795454545455,0.000632557957520536,0 19 1 9 31 0 0 1 1 1 | 0 19 1 9 31 0 0 1 1 2 | 0 19 1 9 31 0 0 1 1 3,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,10.1 Installing the Amber project
Sourcery GNU Download,0.125,0.000158139489380134,0 19 1 9 32 2 4 0 3 | 0 19 1 9 32 2 4 0 4 | 0 19 1 9 32 2 4 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Transfer MTRANS Branch,0.125,0.000158139489380134,0 19 1 5 3 0 15 | 0 19 1 5 3 0 16 | 0 19 1 5 3 0 17,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
IA32 GNU/Linux Installer,0.125,0.000158139489380134,0 19 1 9 32 2 6 0 7 | 0 19 1 9 32 2 6 0 8 | 0 19 1 9 32 2 6 0 9,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Data CODTRANS Transfer,0.125,0.000158139489380134,0 19 1 5 3 0 20 | 0 19 1 5 3 0 21 | 0 19 1 5 3 0 22,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Data COREGOP Operation,0.125,0.000158139489380134,0 19 1 5 3 0 24 | 0 19 1 5 3 0 25 | 0 19 1 5 3 0 26,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
COREGOP Operation Coprocessor,0.125,0.000158139489380134,0 19 1 5 3 0 25 | 0 19 1 5 3 0 26 | 0 19 1 5 3 0 27,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Xilinx Virtex-6 DDR3,0.125,0.000158139489380134,0 19 1 8 4 5 3 14 1 0 0 | 0 19 1 8 4 5 3 14 1 0 1 | 0 19 1 8 4 5 3 14 1 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
"Fast Interrupt mode,",0.125,0.000158139489380134,0 19 1 9 32 5 10 1 1 0 2 | 0 19 1 9 32 5 10 1 1 0 3 | 0 19 1 9 32 5 10 1 1 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
Core Source Files,0.672131147541,0.000316278978760268,0 19 1 8 4 3 2 0 0 0 4 | 0 19 1 8 4 3 2 0 0 0 5 | 0 19 1 8 4 3 2 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10.1 Installing the Amber project
Core Verilog Structure,0.672131147541,0.000316278978760268,0 19 1 8 4 3 4 0 4 | 0 19 1 8 4 3 4 0 5 | 0 19 1 8 4 3 4 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
FPGA Block RAMs,0.125,0.000158139489380134,0 19 1 8 1 0 8 | 0 19 1 8 1 0 9 | 0 19 1 8 1 0 10,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Amber Boot Loader,0.125,0.000158139489380134,0 19 1 9 32 7 1 7 0 1 | 0 19 1 9 32 7 1 7 0 2 | 0 19 1 9 32 7 1 7 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
SP605 Spartan-6 FPGA,0.125,0.000158139489380134,0 19 1 2 6 2 10 | 0 19 1 2 6 2 11 | 0 19 1 2 6 2 12,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
SWAP Single Data,0.125,0.000158139489380134,0 19 1 5 3 0 8 | 0 19 1 5 3 0 9 | 0 19 1 5 3 0 10,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Encode Immediate Value,0.125,0.000158139489380134,0 19 1 5 14 4 1 0 3 | 0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Modelsim SE v6.5,0.125,0.000158139489380134,0 19 1 9 32 3 1 1 11 | 0 19 1 9 32 3 1 1 12 | 0 19 1 9 32 3 1 1 13,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
GNU Tools Usage,0.672131147541,0.000316278978760268,0 19 1 9 32 2 12 0 0 1 | 0 19 1 9 32 2 12 0 0 2 | 0 19 1 9 32 2 12 0 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect H4 statement word,10.1 Installing the Amber project
Block Data Transfer,0.125,0.000158139489380134,0 19 1 5 3 0 13 | 0 19 1 5 3 0 14 | 0 19 1 5 3 0 15,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
DDR3 SDRAM I/F,0.125,0.000158139489380134,0 19 1 9 29 0 0 | 0 19 1 9 29 0 1 | 0 19 1 9 29 0 2,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
"VLSI Technology Inc.,",0.125,0.000158139489380134,0 19 1 2 7 0 24 | 0 19 1 2 7 0 25 | 0 19 1 2 7 0 26,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Rn OR shifter_operand,0.125,0.000158139489380134,0 19 1 5 13 2 13 3 0 2 | 0 19 1 5 13 2 13 3 0 3 | 0 19 1 5 13 2 13 3 0 4,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,10.1 Installing the Amber project
ALU Function Encoding,0.125,0.000158139489380134,0 19 1 3 9 11 0 2 | 0 19 1 3 9 11 0 3 | 0 19 1 3 9 11 0 4,TaggedPDF-doc Part Sect Sect Sect P statement word,10.1 Installing the Amber project
RISC Machine Family,0.125,0.000158139489380134,0 19 1 2 7 0 19 | 0 19 1 2 7 0 20 | 0 19 1 2 7 0 21,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
offset_12 B22 =,0.125,0.000158139489380134,0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6 | 0 19 1 5 14 4 8 0 7,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Coprocessor Data CODTRANS,0.125,0.000158139489380134,0 19 1 5 3 0 19 | 0 19 1 5 3 0 20 | 0 19 1 5 3 0 21,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Data Transfer TRANS,0.125,0.000158139489380134,0 19 1 5 3 0 10 | 0 19 1 5 3 0 11 | 0 19 1 5 3 0 12,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
Data Transfer MTRANS,0.125,0.000158139489380134,0 19 1 5 3 0 14 | 0 19 1 5 3 0 15 | 0 19 1 5 3 0 16,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
General Public License,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6 | 0 19 1 2 9 6 0 7,TaggedPDF-doc Part Sect Sect Sect P statement word,10.1 Installing the Amber project
Open Source Project,0.125,0.000158139489380134,0 19 0 0 1 | 0 19 0 0 2 | 0 19 0 0 3,TaggedPDF-doc Part H1 statement word,10.1 Installing the Amber project
Core Port List,0.125,0.000158139489380134,0 19 1 8 4 2 2 0 0 0 4 | 0 19 1 8 4 2 2 0 0 0 5 | 0 19 1 8 4 2 2 0 0 0 6,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,10.1 Installing the Amber project
Register Transfer Software,0.125,0.000158139489380134,0 19 1 5 3 0 29 | 0 19 1 5 3 0 30 | 0 19 1 5 3 0 31,TaggedPDF-doc Part Sect Sect P statement word,10.1 Installing the Amber project
"Code Sourcery package,",0.125,0.000158139489380134,0 19 1 9 32 2 1 4 3 | 0 19 1 9 32 2 1 4 4 | 0 19 1 9 32 2 1 4 5,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,10.1 Installing the Amber project
Amber Core Hardware,0.125,0.000158139489380134,0 19 1 9 32 5 9 0 0 0 2 | 0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,2.1 ALU
Stack Store Equivalent,0.672131147541,0.000316278978760268,0 19 1 5 15 5 0 2 0 0 | 0 19 1 5 15 5 0 2 0 1 | 0 19 1 5 15 5 0 2 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,2.1 ALU
MII Ethernet I/F,0.125,0.000158139489380134,0 19 1 9 3 0 0 | 0 19 1 9 3 0 1 | 0 19 1 9 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
User FIRQ IRQ,0.125,0.000158139489380134,0 19 1 9 32 6 3 5 0 1 | 0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,2.1 ALU
"Fast Interrupt request,",0.125,0.000158139489380134,0 19 1 8 4 2 2 4 3 0 0 | 0 19 1 8 4 2 2 4 3 0 1 | 0 19 1 8 4 2 2 4 3 0 2,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,2.1 ALU
Core Specification May,1.0,0.002055813361941742,0 19 1 9 32 7 1 14 0 3 | 0 19 1 9 32 7 1 14 0 4 | 0 19 1 9 32 7 1 14 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,2.1 ALU
Data Processing REGOP,0.125,0.000158139489380134,0 19 1 5 3 0 0 | 0 19 1 5 3 0 1 | 0 19 1 5 3 0 2,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Xilinx SP605 Spartan-6,0.125,0.000158139489380134,0 19 1 2 6 2 9 | 0 19 1 2 6 2 10 | 0 19 1 2 6 2 11,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
New Verilog Project,0.125,0.000158139489380134,0 19 1 9 32 3 3 3 0 17 | 0 19 1 9 32 3 3 3 0 18 | 0 19 1 9 32 3 3 3 0 19,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,2.1 ALU
Coprocessor CORTRANS Register,0.125,0.000158139489380134,0 19 1 5 3 0 27 | 0 19 1 5 3 0 28 | 0 19 1 5 3 0 29,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Rn shifter_operand S,0.125,0.000158139489380134,0 19 1 5 13 2 11 3 0 3 | 0 19 1 5 13 2 11 3 0 4 | 0 19 1 5 13 2 11 3 0 5,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,2.1 ALU
FIRQ IRQ >,0.125,0.000158139489380134,0 19 1 9 32 6 3 5 0 2 | 0 19 1 9 32 6 3 5 0 3 | 0 19 1 9 32 6 3 5 0 4,TaggedPDF-doc Part Sect Sect Sect Sect Sect P statement word,2.1 ALU
Rn EOR shifter_operand,0.125,0.000158139489380134,0 19 1 5 13 2 10 3 0 3 | 0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,2.1 ALU
Copyright Dabs Press,0.125,0.000158139489380134,0 19 1 2 7 0 13 | 0 19 1 2 7 0 14 | 0 19 1 2 7 0 15,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Single Data Transfer,0.125,0.000158139489380134,0 19 1 5 3 0 9 | 0 19 1 5 3 0 10 | 0 19 1 5 3 0 11,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Ethernet MAC Verilog,0.125,0.000158139489380134,0 19 1 8 4 5 3 9 1 0 1 | 0 19 1 8 4 5 3 9 1 0 2 | 0 19 1 8 4 5 3 9 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,2.1 ALU
Amber FPGA System,0.75,0.00047441846814040204,0 5 27 0 0 1 | 0 5 27 0 0 2 | 0 5 27 0 0 3,TaggedPDF-doc Part P Link statement word,2.1 ALU
Status Bits Part,0.125,0.000158139489380134,0 19 1 7 2 0 2 | 0 19 1 7 2 0 3 | 0 19 1 7 2 0 4,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Rn XOR shifter_operand,0.125,0.000158139489380134,0 19 1 5 13 2 2 3 0 2 | 0 19 1 5 13 2 2 3 0 3 | 0 19 1 5 13 2 2 3 0 4,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,2.1 ALU
Lesser General Public,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5 | 0 19 1 2 9 6 0 6,TaggedPDF-doc Part Sect Sect Sect P statement word,2.1 ALU
REGOP Multiply MULT,0.125,0.000158139489380134,0 19 1 5 3 0 2 | 0 19 1 5 3 0 3 | 0 19 1 5 3 0 4,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Immediate Value Encoding,0.125,0.000158139489380134,0 19 1 5 14 4 1 0 4 | 0 19 1 5 14 4 1 0 5 | 0 19 1 5 14 4 1 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,2.1 ALU
Core Hardware Verification,0.125,0.000158139489380134,0 19 1 9 32 5 9 0 0 0 3 | 0 19 1 9 32 5 9 0 0 0 4 | 0 19 1 9 32 5 9 0 0 0 5,TaggedPDF-doc Part Sect Sect Sect Sect Table Caption P statement word,2.1 ALU
Amber Open Source,0.125,0.000158139489380134,0 19 0 0 0 | 0 19 0 0 1 | 0 19 0 0 2,TaggedPDF-doc Part H1 statement word,2.1 ALU
GNU Lesser General,0.672131147541,0.000316278978760268,0 19 1 2 9 6 0 3 | 0 19 1 2 9 6 0 4 | 0 19 1 2 9 6 0 5,TaggedPDF-doc Part Sect Sect Sect P statement word,2.1 ALU
Single Data Swap,0.125,0.000158139489380134,0 19 1 5 3 0 5 | 0 19 1 5 3 0 6 | 0 19 1 5 3 0 7,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
EOR shifter_operand S,0.125,0.000158139489380134,0 19 1 5 13 2 10 3 0 4 | 0 19 1 5 13 2 10 3 0 5 | 0 19 1 5 13 2 10 3 0 6,TaggedPDF-doc Part Sect Sect Sect Table TR TD statement word,2.1 ALU
Data Swap SWAP,0.125,0.000158139489380134,0 19 1 5 3 0 6 | 0 19 1 5 3 0 7 | 0 19 1 5 3 0 8,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Transfer Coprocessor Data,0.125,0.000158139489380134,0 19 1 5 3 0 22 | 0 19 1 5 3 0 23 | 0 19 1 5 3 0 24,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Undefined Instruction Interrupt,0.125,0.000158139489380134,0 19 1 9 32 5 12 8 1 0 1 | 0 19 1 9 32 5 12 8 1 0 2 | 0 19 1 9 32 5 12 8 1 0 3,TaggedPDF-doc Part Sect Sect Sect Sect Table TR TD statement word,2.1 ALU
Transfer TRANS Block,0.125,0.000158139489380134,0 19 1 5 3 0 11 | 0 19 1 5 3 0 12 | 0 19 1 5 3 0 13,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Amber Port List,0.672131147541,0.000316278978760268,0 5 23 0 0 1 | 0 5 23 0 0 2 | 0 5 23 0 0 3,TaggedPDF-doc Part P Link statement word,2.1 ALU
Rn offset_12 B22,0.125,0.000158139489380134,0 19 1 5 14 4 8 0 4 | 0 19 1 5 14 4 8 0 5 | 0 19 1 5 14 4 8 0 6,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,2.1 ALU
Swap SWAP Single,0.125,0.000158139489380134,0 19 1 5 3 0 7 | 0 19 1 5 3 0 8 | 0 19 1 5 3 0 9,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Stack Load Equivalent,0.672131147541,0.000316278978760268,0 19 1 5 15 5 0 1 0 0 | 0 19 1 5 15 5 0 1 0 1 | 0 19 1 5 15 5 0 1 0 2,TaggedPDF-doc Part Sect Sect Sect Table TR TH statement word,2.1 ALU
shifter_operand L24 =,0.125,0.000158139489380134,0 19 1 5 5 0 6 | 0 19 1 5 5 0 7 | 0 19 1 5 5 0 8,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Transfer Software Interrupt,0.125,0.000158139489380134,0 19 1 5 3 0 30 | 0 19 1 5 3 0 31 | 0 19 1 5 3 0 32,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Coprocessor Data COREGOP,0.125,0.000158139489380134,0 19 1 5 3 0 23 | 0 19 1 5 3 0 24 | 0 19 1 5 3 0 25,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Code Sourcery GNU,0.125,0.000158139489380134,0 19 1 9 32 2 6 1 22 | 0 19 1 9 32 2 6 1 23 | 0 19 1 9 32 2 6 1 24,TaggedPDF-doc Part Sect Sect Sect Sect P statement word,2.1 ALU
LR U23 =,0.125,0.000158139489380134,0 19 1 5 5 0 13 | 0 19 1 5 5 0 14 | 0 19 1 5 5 0 15,TaggedPDF-doc Part Sect Sect P statement word,2.1 ALU
Xilinx Spartan-6 DDR3,0.795454545455,0.000632557957520536,0 19 1 9 31 0 0 1 1 1 | 0 19 1 9 31 0 0 1 1 2 | 0 19 1 9 31 0 0 1 1 3,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,2.1 ALU
Shifter Operand Encoding,0.75,0.00047441846814040204,0 5 12 0 0 1 | 0 5 12 0 0 2 | 0 5 12 0 0 3,TaggedPDF-doc Part P Link statement word,2.1 ALU
