S.No,Word,Location Vector,Signature,Signature Weight,Tf,Idf,Tf - Idf Score,English Dictionary Match,Number Match,Abbreviation Match,Symbol Match,Repetitive Word
288,the,0 5 1 18 1 0 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
289,bias,0 5 1 18 1 0 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,0.568201724066995,0.0007515895820991997,"Yes (en_US, en_GB, en_AU)",No,No,No,No
290,exponent,0 5 1 18 1 0 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.003968253968253968,0.15322837609617704,0.000608049111492766,"Yes (en_US, en_GB, en_AU)",No,No,No,No
291,of,0 5 1 18 1 0 0 7,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
292,Output,0 5 1 18 1 0 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.007936507936507936,0.06305174574708902,0.0005004106805324525,"Yes (en_US, en_GB, en_AU)",No,No,No,No
293,Tis,0 5 1 18 1 1 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,Yes (en_US),No,No,No,No
294,he,0 5 1 18 1 2 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,Yes (NTLK Stopword),No,No,No,No
295,re,0 5 1 18 1 2 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,"Yes (en_US, en_GB, en_AU)",No,No,No,No
296,input,0 5 1 18 1 3 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,0.02413367971671937,3.192285676814731e-05,"Yes (en_US, en_GB, en_AU)",No,No,No,No
297,moved,0 5 1 18 1 3 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.0910804693473326,0.0014432281340573182,"Yes (en_US, en_GB, en_AU)",No,No,No,No
298,exto,0 5 1 18 1 4 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,No,No,No,No,No
299,ponents,0 5 1 18 1 5 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,No,No,No,No,No
300,produce,0 5 1 18 1 5 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.0013227513227513227,0.422073688388757,0.0005582985296147579,"Yes (en_US, en_GB, en_AU)",No,No,No,No
301,are,0 5 1 18 1 6 0 0,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.007936507936507936,0.02413367971671937,0.00019153714060888386,Yes (NTLK Stopword),No,No,No,No
302,the,0 5 1 18 1 6 0 1,TaggedPDF-doc Part Sect Table TR TD statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
303,Mantissa,0 5 1 19 0 0,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.8692317197309762,0.0022995548141031114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
304,Calculator,0 5 1 19 0 1,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,1.568201724066995,0.006223022714551567,"Yes (en_US, en_GB, en_AU)",No,No,No,No
305,Output,0 5 1 19 0 2,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.06305174574708902,0.0005004106805324525,"Yes (en_US, en_GB, en_AU)",No,No,No,No
306,Mantissa,0 5 1 19 0 3,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.8692317197309762,0.0022995548141031114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
307,is,0 5 1 19 0 4,TaggedPDF-doc Part Sect P statement word,{},0.018518518518518517,0.01189922329970769,0.00022035598703162387,Yes (NTLK Stopword),No,No,No,No
308,calculated,0 5 1 19 0 5,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.7231036840527382,0.0019129727091342279,"Yes (en_US, en_GB, en_AU)",No,No,No,No
309,by,0 5 1 19 0 6,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.17026171539495738,0.00045042781850517823,Yes (NTLK Stopword),No,No,No,No
310,multiplying,0 5 1 19 0 7,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.7231036840527382,0.0009564863545671139,"Yes (en_US, en_GB, en_AU)",No,No,No,No
311,the,0 5 1 19 0 8,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
312,mantissa's,0 5 1 19 0 9,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.2671717284030137,0.0016761530798981663,"Yes (en_US, en_GB, en_AU)",No,No,No,No
313,of,0 5 1 19 0 10,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
314,two,0 5 1 19 0 11,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.15322837609617704,0.0010134151858212767,"Yes (en_US, en_GB, en_AU)",No,No,No,No
315,inputs,0 5 1 19 0 12,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.422073688388757,0.0011165970592295158,"Yes (en_US, en_GB, en_AU)",No,No,No,No
316,Second,0 5 1 20 0 0,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.8692317197309762,0.0022995548141031114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
317,stage,0 5 1 20 0 1,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.7900504736833514,0.0031351209273148863,"Yes (en_US, en_GB, en_AU)",No,No,No,No
318,performs,0 5 1 20 0 2,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.422073688388757,0.0005582985296147579,"Yes (en_US, en_GB, en_AU)",No,No,No,No
319,Normalization,0 5 1 20 0 3,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
320,of,0 5 1 20 0 4,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
321,the,0 5 1 20 0 5,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
322,Output,0 5 1 20 0 6,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.06305174574708902,0.0005004106805324525,"Yes (en_US, en_GB, en_AU)",No,No,No,No
323,obtained,0 5 1 20 0 7,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.6139592146276701,0.0016242307265282277,"Yes (en_US, en_GB, en_AU)",No,No,No,No
324,from,0 5 1 20 0 8,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.17026171539495738,0.00022521390925258911,Yes (NTLK Stopword),No,No,No,No
325,the,0 5 1 20 0 9,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
326,first,0 5 1 20 0 10,TaggedPDF-doc Part Sect P statement word,{},0.009259259259259259,0.20647388804940212,0.001911795259716686,"Yes (en_US, en_GB, en_AU)",No,No,No,No
327,stage,0 5 1 20 0 11,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.7900504736833514,0.0031351209273148863,"Yes (en_US, en_GB, en_AU)",No,No,No,No
328,Normalization,0 5 1 21 0 0,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
329,Block,0 5 1 21 0 1,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.18799048235538898,0.0004973293184004999,"Yes (en_US, en_GB, en_AU)",No,No,No,No
330,The,0 5 1 21 0 2,TaggedPDF-doc Part Sect P statement word,{},0.015873015873015872,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
331,normalization,0 5 1 21 0 3,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.7231036840527382,0.0019129727091342279,"Yes (en_US, en_GB, en_AU)",No,No,No,No
332,is,0 5 1 21 0 4,TaggedPDF-doc Part Sect P statement word,{},0.018518518518518517,0.01189922329970769,0.00022035598703162387,Yes (NTLK Stopword),No,No,No,No
333,the,0 5 1 21 0 5,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
334,last,0 5 1 21 0 6,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.52680903890877,0.0006968373530539285,"Yes (en_US, en_GB, en_AU)",No,No,No,No
335,and,0 5 1 21 0 7,TaggedPDF-doc Part Sect P statement word,{},0.017195767195767195,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
336,most,0 5 1 21 0 8,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.45425837176015826,0.0024034834484664455,Yes (NTLK Stopword),No,No,No,No
337,complicated,0 5 1 21 0 9,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.0910804693473326,0.0014432281340573182,"Yes (en_US, en_GB, en_AU)",No,No,No,No
338,part,0 5 1 21 0 10,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.33775280268872104,0.0004467629665194723,"Yes (en_US, en_GB, en_AU)",No,No,No,No
339,This,0 5 1 21 1 0,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.15322837609617704,0.0008107321486570214,Yes (NTLK Stopword),No,No,No,No
340,block,0 5 1 21 1 1,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.52680903890877,0.001393674706107857,"Yes (en_US, en_GB, en_AU)",No,No,No,No
341,is,0 5 1 21 1 2,TaggedPDF-doc Part Sect P statement word,{},0.018518518518518517,0.01189922329970769,0.00022035598703162387,Yes (NTLK Stopword),No,No,No,No
342,implemented,0 5 1 21 1 3,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.422073688388757,0.0011165970592295158,"Yes (en_US, en_GB, en_AU)",No,No,No,No
343,in,0 5 1 21 1 4,TaggedPDF-doc Part Sect P statement word,{},0.01455026455026455,0.01189922329970769,0.00017313684695341875,Yes (NTLK Stopword),No,No,No,No
344,three,0 5 1 21 1 5,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.422073688388757,0.0022331941184590316,"Yes (en_US, en_GB, en_AU)",No,No,No,No
345,pipelined,0 5 1 21 1 6,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.45425837176015826,0.0012017417242332227,"Yes (en_US, en_GB, en_AU)",No,No,No,No
346,stages,0 5 1 21 1 7,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.7231036840527382,0.0019129727091342279,"Yes (en_US, en_GB, en_AU)",No,No,No,No
347,This,0 5 1 22 0 0,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.15322837609617704,0.0008107321486570214,Yes (NTLK Stopword),No,No,No,No
348,block,0 5 1 22 0 1,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.52680903890877,0.001393674706107857,"Yes (en_US, en_GB, en_AU)",No,No,No,No
349,first,0 5 1 22 0 2,TaggedPDF-doc Part Sect P statement word,{},0.009259259259259259,0.20647388804940212,0.001911795259716686,"Yes (en_US, en_GB, en_AU)",No,No,No,No
350,calculates,0 5 1 22 0 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.0910804693473326,0.0014432281340573182,"Yes (en_US, en_GB, en_AU)",No,No,No,No
351,how,0 5 1 22 0 4,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.568201724066995,0.0007515895820991997,Yes (NTLK Stopword),No,No,No,No
352,much,0 5 1 22 0 5,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.7231036840527382,0.0009564863545671139,"Yes (en_US, en_GB, en_AU)",No,No,No,No
353,amount,0 5 1 22 0 6,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.52680903890877,0.003484186765269642,"Yes (en_US, en_GB, en_AU)",No,No,No,No
354,the,0 5 1 22 0 7,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
355,mantissa,0 5 1 22 0 8,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
356,needs,0 5 1 22 0 9,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.8692317197309762,0.0011497774070515557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
357,to,0 5 1 22 0 10,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.01189922329970769,6.295885343760682e-05,Yes (NTLK Stopword),No,No,No,No
358,be,0 5 1 22 0 11,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.10580372616803894,0.000559808074963169,Yes (NTLK Stopword),No,No,No,No
359,left,0 5 1 22 0 12,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
360,shifted,0 5 1 22 0 13,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.7231036840527382,0.00478243177283557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
361,The,0 5 1 22 1 0,TaggedPDF-doc Part Sect P statement word,{},0.015873015873015872,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
362,mantissa,0 5 1 22 1 1,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
363,is,0 5 1 22 1 2,TaggedPDF-doc Part Sect P statement word,{},0.018518518518518517,0.01189922329970769,0.00022035598703162387,Yes (NTLK Stopword),No,No,No,No
364,processed,0 5 1 22 1 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.9661417327390326,0.0012779652549458102,"Yes (en_US, en_GB, en_AU)",No,No,No,No
365,in,0 5 1 22 1 4,TaggedPDF-doc Part Sect P statement word,{},0.01455026455026455,0.01189922329970769,0.00017313684695341875,Yes (NTLK Stopword),No,No,No,No
366,parallel,0 5 1 22 1 5,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
367,in,0 5 1 22 1 6,TaggedPDF-doc Part Sect P statement word,{},0.01455026455026455,0.01189922329970769,0.00017313684695341875,Yes (NTLK Stopword),No,No,No,No
368,number,0 5 1 22 1 8,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.04968778418910748,0.00013144916452144834,"Yes (en_US, en_GB, en_AU)",No,No,No,No
369,of,0 5 1 22 1 9,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
370,modules,0 5 1 22 1 10,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.7231036840527382,0.0019129727091342279,"Yes (en_US, en_GB, en_AU)",No,No,No,No
371,each,0 5 1 22 1 11,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.26717172840301384,0.0003534017571468437,Yes (NTLK Stopword),No,No,No,No
372,looking,0 5 1 22 1 12,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,"Yes (en_US, en_GB, en_AU)",No,No,No,No
373,at,0 5 1 22 1 13,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.12104369272477576,0.0003202214093248036,Yes (NTLK Stopword),No,No,No,No
374,four,0 5 1 22 1 14,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
375,bits,0 5 1 22 1 15,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
376,of,0 5 1 22 1 16,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
377,the,0 5 1 22 1 17,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
378,mantissa,0 5 1 22 1 18,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
379,The,0 5 1 23 0 0,TaggedPDF-doc Part Sect P statement word,{},0.015873015873015872,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
380,first,0 5 1 23 0 1,TaggedPDF-doc Part Sect P statement word,{},0.009259259259259259,0.20647388804940212,0.001911795259716686,"Yes (en_US, en_GB, en_AU)",No,No,No,No
381,module,0 5 1 23 0 2,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.422073688388757,0.0011165970592295158,"Yes (en_US, en_GB, en_AU)",No,No,No,No
382,looks,0 5 1 23 0 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.9661417327390326,0.0012779652549458102,"Yes (en_US, en_GB, en_AU)",No,No,No,No
383,at,0 5 1 23 0 4,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.12104369272477576,0.0003202214093248036,Yes (NTLK Stopword),No,No,No,No
384,first,0 5 1 23 0 5,TaggedPDF-doc Part Sect P statement word,{},0.009259259259259259,0.20647388804940212,0.001911795259716686,"Yes (en_US, en_GB, en_AU)",No,No,No,No
385,four,0 5 1 23 0 6,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
386,bits,0 5 1 23 0 7,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
387,of,0 5 1 23 0 8,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
388,the,0 5 1 23 0 9,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
389,mantissa,0 5 1 23 0 10,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
390,and,0 5 1 23 0 11,TaggedPDF-doc Part Sect P statement word,{},0.017195767195767195,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
391,outputs,0 5 1 23 0 12,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.45425837176015826,0.0012017417242332227,"Yes (en_US, en_GB, en_AU)",No,No,No,No
392,the,0 5 1 23 0 13,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
393,amount,0 5 1 23 0 14,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.52680903890877,0.003484186765269642,"Yes (en_US, en_GB, en_AU)",No,No,No,No
394,to,0 5 1 23 0 15,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.01189922329970769,6.295885343760682e-05,Yes (NTLK Stopword),No,No,No,No
395,be,0 5 1 23 0 16,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.10580372616803894,0.000559808074963169,Yes (NTLK Stopword),No,No,No,No
396,shifted,0 5 1 23 0 17,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.7231036840527382,0.00478243177283557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
397,assuming,0 5 1 23 0 18,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.9661417327390326,0.0012779652549458102,"Yes (en_US, en_GB, en_AU)",No,No,No,No
398,one,0 5 1 23 0 20,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.18799048235538898,0.00024866465920024994,"Yes (en_US, en_GB, en_AU)",No,No,No,No
399,was,0 5 1 23 0 21,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.3640817414110702,0.0004815896050410981,Yes (NTLK Stopword),No,No,No,No
400,found,0 5 1 23 0 22,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.45425837176015826,0.0006008708621166114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
401,on,0 5 1 23 0 23,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.1368379599080077,0.001086015554825458,Yes (NTLK Stopword),No,No,No,No
402,these,0 5 1 23 0 24,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.33775280268872104,0.0004467629665194723,Yes (NTLK Stopword),No,No,No,No
403,four,0 5 1 23 0 25,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
404,bits,0 5 1 23 0 26,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
405,The,0 5 1 23 1 0,TaggedPDF-doc Part Sect P statement word,{},0.015873015873015872,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
406,second,0 5 1 23 1 1,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.45425837176015826,0.0006008708621166114,"Yes (en_US, en_GB, en_AU)",No,No,No,No
407,module,0 5 1 23 1 2,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.422073688388757,0.0011165970592295158,"Yes (en_US, en_GB, en_AU)",No,No,No,No
408,operates,0 5 1 23 1 3,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.568201724066995,0.0007515895820991997,"Yes (en_US, en_GB, en_AU)",No,No,No,No
409,on,0 5 1 23 1 4,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.1368379599080077,0.001086015554825458,Yes (NTLK Stopword),No,No,No,No
410,the,0 5 1 23 1 5,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
411,next,0 5 1 23 1 6,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,0.2459824293330757,0.00032537358377390964,"Yes (en_US, en_GB, en_AU)",No,No,No,No
412,four,0 5 1 23 1 7,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
413,bits,0 5 1 23 1 8,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
414,of,0 5 1 23 1 9,TaggedPDF-doc Part Sect P statement word,{},0.02513227513227513,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
415,the,0 5 1 23 1 10,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
416,mantissa,0 5 1 23 1 11,TaggedPDF-doc Part Sect P statement word,{},0.013227513227513227,0.568201724066995,0.0075158958209919965,"Yes (en_US, en_GB, en_AU)",No,No,No,No
417,treating,0 5 1 23 1 12,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,"Yes (en_US, en_GB, en_AU)",No,No,No,No
418,first,0 5 1 23 1 13,TaggedPDF-doc Part Sect P statement word,{},0.009259259259259259,0.20647388804940212,0.001911795259716686,"Yes (en_US, en_GB, en_AU)",No,No,No,No
419,four,0 5 1 23 1 14,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.4890204780193702,0.0038811149049156365,"Yes (en_US, en_GB, en_AU)",No,No,No,No
420,bits,0 5 1 23 1 15,TaggedPDF-doc Part Sect P statement word,{},0.010582010582010581,0.15322837609617704,0.0016214642973140427,"Yes (en_US, en_GB, en_AU)",No,No,No,No
421,are,0 5 1 23 1 16,TaggedPDF-doc Part Sect P statement word,{},0.007936507936507936,0.02413367971671937,0.00019153714060888386,Yes (NTLK Stopword),No,No,No,No
422,zero,0 5 1 23 1 17,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.26717172840301384,0.0007068035142936874,"Yes (en_US, en_GB, en_AU)",No,No,No,No
423,and,0 5 1 23 1 18,TaggedPDF-doc Part Sect P statement word,{},0.017195767195767195,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
424,outputs,0 5 1 23 1 19,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.45425837176015826,0.0012017417242332227,"Yes (en_US, en_GB, en_AU)",No,No,No,No
425,the,0 5 1 23 1 20,TaggedPDF-doc Part Sect P statement word,{},0.04497354497354497,0.0,0.0,Yes (NTLK Stopword),No,No,No,Yes
426,amount,0 5 1 23 1 21,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.52680903890877,0.003484186765269642,"Yes (en_US, en_GB, en_AU)",No,No,No,No
427,to,0 5 1 23 1 22,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.01189922329970769,6.295885343760682e-05,Yes (NTLK Stopword),No,No,No,No
428,be,0 5 1 23 1 23,TaggedPDF-doc Part Sect P statement word,{},0.005291005291005291,0.10580372616803894,0.000559808074963169,Yes (NTLK Stopword),No,No,No,No
429,shifted,0 5 1 23 1 24,TaggedPDF-doc Part Sect P statement word,{},0.006613756613756613,0.7231036840527382,0.00478243177283557,"Yes (en_US, en_GB, en_AU)",No,No,No,No
430,left,0 5 1 23 1 25,TaggedPDF-doc Part Sect P statement word,{},0.003968253968253968,0.4890204780193702,0.0019405574524578183,"Yes (en_US, en_GB, en_AU)",No,No,No,No
431,Symbolic,0 5 1 24 0 0,TaggedPDF-doc Part Sect P statement word,{},0.0013227513227513227,1.568201724066995,0.0020743409048505222,"Yes (en_US, en_GB, en_AU)",No,No,No,No
432,Diagram,0 5 1 24 0 1,TaggedPDF-doc Part Sect P statement word,{},0.0026455026455026454,0.31292921896368886,0.0008278550766235154,"Yes (en_US, en_GB, en_AU)",No,No,No,No
433,SoftJin,0 5 2 0 0,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
434,Technologies,0 5 2 0 1,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
435,Pvt,0 5 2 0 2,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,"Yes (en_US, en_GB)",No,No,No,No
436,Ltd.India,0 5 2 1 0,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
437,102,0 5 2 1 1,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.6139592146276701,0.002436346089792342,"Yes (en_US, en_GB, en_AU)",Yes,No,No,No
438,1st,0 5 2 1 2,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,Yes (en_US),No,No,No,No
439,Floor,0 5 2 1 3,TaggedPDF-doc Part P statement word,{},0.003968253968253968,0.9661417327390326,0.0038338957648374307,"Yes (en_US, en_GB, en_AU)",No,No,No,No
440,Mobius,0 5 2 1 4,TaggedPDF-doc Part P statement word,{},0.003968253968253968,1.0910804693473326,0.004329684402171955,No,No,No,No,No
